Action_ID,Subtask_IDRef,Name,Description,Inactive_AsOf
12803,50,*,"Green Ways to School Challenge -- created daily e-blasts to Team Leaders, ongoing email and phone support, supplies coordination, recruiting volunteers, udpdated Filemaker",
12804,43,*,"phone calls, emails, interaction with SR2S and MCBC staff regarding program ideas and implementation",
12805,7,*,reports,
12806,50,*,GW2S planning meeting with Wendi,
12807,43,*,"Phone calls at home and work, daily emails, interaction with SR2S and MCBC staff regarding program ideas and implementation",
12808,50,*,"Updated excel spreadsheet, ongoing Team Leader contact, prepared two e-blasts to send to Team Leaders regarding staff meetings and poster art to complete this week",
12809,7,*,reporting and organization,
12810,50,*,Attended staff meeting at Dixie School to pitch contest,
12811,50,*,"Created daily emails to send to Team Leaders in preparation for Go for the Green Challenge, ongoing communications and support  for 27 participating elementary schools",
12812,7,*,progress reporting and organization,
12813,45,*,reviewed document for Gwen,
12814,42,*,reserved Kentfield conference room,
12815,50,*,"Meeting with Wendi about Go for the Green contest, updated Excel spreadsheet, contacted Vallecito and St. Anselms about participation, picked up supplies from Sun Valley - Ricki Singer",
12816,50,*,"created newsletter e-blast for participating Go for the Green schools, ongoing communications and support",
12817,51,*,"ReThink Your Commute Contest. Greeted students, gave raffle tickets, put all equipment away.",
12818,51,*,"Rethink your Commute Contest. Greeted students, gave raffle tickets, put supplies away.",
12819,45,*,"Bicycle Part Sculpture Project:  worked with students,",
12820,51,*,"White Hill Rethink Your Commute Contest.,Set-up, greeting students, put away supplies.",
12821,45,*,"Bicycle Part Sculpture Project: Hall, set-up, worked with students, clean-up,",
12822,45,*,Blacktop Drills at Sinaloa,
12823,45,*,Blacktop Drills at Hall,
12824,45,*,"Bike Skills- Davidson, shadowing James",
12825,45,*,"Bike Drills - Davidson, assising James",
12826,45,*,Phone Call with Gwen re: Middle School Spring Contests,
12827,45,*,"Bike Part Sculptures: Hall MS. Gathered equipement, biked to Hall, set-up, class, clean-up, ride home.",
12828,45,*,"White Hill Poster Art, prepared poster art box, prepped posters for Gwen to use",
12829,45,*,Bike Skills - Davidson assisted James,
12830,45,*,Bike Drills - assisted James,
12831,45,*,"prepare photo release forms (copied, envelopes made) for bike part Sculpture makers, write blurbs for Aviva for Middle School ReThink your Commute Challenge",
12832,45,*,"Bike Part Sculptures: Hall MS, set-up, taught, clean-up",
12833,45,*,Bike Drills -Hall MS assisted James,
12834,51,*,"White Hill TGG club meeting, prepped supplies, helped Gwen get ready for ReThink your Commute Challenge",
12835,14,*,"staff meeting, deliver invoice packet",
12836,28,*,"scheduling - truck reservations, rescheduling due to weather, staff scheduling, communications with school contacts",
12837,43,*,communications: planning meeting,
12838,50,*,prep and deliver challenge supplies,
12839,34,*,Survey- prep materials for spring 2011,
12840,14,*,assemble shelves in storage,
12841,28,*,"scheduling: staff, communication with school contacts, rent u-haul truck, update calendar",
12842,43,*,"order business cards, schedule meetings",
12843,50,*,"coordinate deliveries, update contest spread sheet,",
12844,14,*,"Coordinators meetings, proof staff business cards, researched shelving for storage area",
12845,43,*,planning with staff in office,
12846,45,*,Bike Drills at Davidson- instructor,
12847,28,*,"scheduling: staff, communication with school contacts, rent u-haul truck, update calendar, proof/print parent letters",
12848,28,*,"scheduling: staff, communication with school contacts, rent u-haul truck, update calendar,",
12849,50,*,coordinate supplies deliveries  and poster art sessions,
12850,14,*,purchase and deliver storage shelving,
12851,44,*,staff time cards; working with Peggy,
12852,13,*,tam write up for annual report,
12853,50,*,download travel plans an upload to web site; totorial on the web site with Kasey; work on school district pages,
12854,14,*,"staff meeting on classes, middle school bike skills, scheduling and staff coordination",
12855,42,*,prepare agenda for Kentfield meeting; discuss upcoming county meeting with David,
12856,29,*,research curriculum,
12857,10,*,interview on TAM program for national report,
12858,14,*,brainstorm this week's team leader outreach with Laura,
12859,42,*,updated report on County school needs; RVSD redistricting issues; address RVSB; Kentfield task force meeting,
12860,43,*,"responding to emails from staff, project team, general response to public.",
12861,50,*,work on web site; discuss with jeremy; teen page with teen coordinators; upload school pages,
12862,30,*,webinar on walking school buses,
12863,44,*,staff timecards; work with peggy on rain rescheduling,
12864,45,*,staff meeting on development of teen program; high school youth council; meeting with Gwen on teen program,
12865,34,*,edit letter on parent surveys,
12866,7,*,2011-12 budget with MTC $$$,
12867,29,*,meeting with Florida reps comparing education programs,
12868,50,*,"work on web site; green ways contest calculations, prep for MCF report; schoolpool;",
12869,44,*,reschedule staff meeting; staff time cards,
12870,29,*,curriculum development for middle and high school classes,
12871,34,*,edit survey letters to schools,
12872,14,*,meeting with team leaders to go over contest info,
12873,44,*,working with Peggy on various projects,
12874,50,*,web work,
12875,14,*,"staff meeting on spring challeges, t-shirts; web page; novato classes",
12876,45,*,meeting with teen coordinators on updates on schools status,
12877,14,*,"meeting with Peggy and laura on projects for the week, contacting schools",
12878,43,*,"emails and phone calls from public, staff, management team.",
12879,42,*,discussion with firm on new camera stop signs.,
12880,50,*,dealing with spanish translations for schoolpool documents.,
12881,50,*,explained contest to Lu Sutton team leader; edit eblast; Dixie Team leaders,
12882,42,*,follow up from walk audit and setting next meeting for Kentfield.,
12883,34,*,work on new parent survey,
12884,45,*,meeting on Youth Council and Bike skills classes,
12885,22,*,February invoice,
12886,50,*,web tutorial,
12887,50,*,work with Laura on outreach to schools and team leaders for spring contest; review eblasts,
12888,43,*,"emails from public, team leaders, project team, staff",
12889,42,*,setting up meeting for Kentfield task force,
12890,22,*,prepare monthly report,
12891,50,*,"review David's edits for web page, make edits; teen page",
12892,31,*,taking pictures for enewsletter; gather copy for newsletter,
12893,29,*,work with James on new Middle school and High school curriculum; review 4th grade transportation cards,
12894,45,*,action plan for youth council; meeting with teen program on Youth council,
12895,11,*,present to county PTA leaders,
12896,50,*,schoolpool phone call with D&D,
12897,42,*,talk with Renee about changes in school boundaries,
12898,28,*,discuss scheduling issues with Peggy,
12899,44,*,phone meeting with Laura on contest status; staff time cards,
12900,50,*,"editing the web pages, uploading documents; download travel plans for web site",
12901,22,*,finish invoice and send timesheets,
12902,50,*,meeting with Novato School District,
12903,51,*,"Parent and student surveys, staff meeting, Hall field trip, St marks eco fest, MA bike blender event, Hill MS bike classes,",
12904,51,*,"Touching base with hall about giving out prizes for challenge, getting our materials back, handing them the prizes and having a feedback end of contest meeting",
12905,51,*,"Coordinating a meeting with Michael at Davidson, meeting Michael, coordinator for SNAP, to go over details of the bike club program starting next week, including admin issues for field trip, Scheduling with Peggy new dates, talking with Gween and Holly for new design",
12906,51,*,"Eco fest at Marin Academy, helping also with loading and unloading, setting up",
12907,51,*,TGG meeting with Wendi to develop ideas for program next year,
12908,51,*,"Meeting Peggy to go over details for parent and student surveys, follow up looking for documents in server,editing materials,",
12909,51,*,"Handing out prizes to Miller Creek, assembly to announce the winners",
12910,51,*,"Getting money from the bank for prizes, buying gift certificates at Book Passage for teachers - spring contest winners",
12911,51,*,"Redwoods sustainabilityfestival club , Bike 2 lunch event, and TGG spring challenge, and BTWD",
12912,51,*,"St Marks eco fest, volunteer help coordination, schoolpool anouncements, storytelling workshop for Gwen,",
12913,51,*,"Redwood: Phone conversation with Taz: BTWD, parent and student survey, coordinating sustainability festival and challenge",
12914,51,*,"Hall - Field trip (red. Dep., making flyer, coordinating pre ride,,), BTWD - including help promote the corte madera biking group, parent and student survey coordination,",
12915,51,*,"Davidson - Preparing for the bike club, running it, phone conversation with Michael - coordinator of SNAP, formal procedures (liability forms)  prep for field trip",
12916,51,*,"reading, Editing and commenting on Eco2mmute and filling up a spread sheet for school clubs overview, beginning the year long summary for schools",
12917,51,*,"Field trip for the club coordination, parent and student surveys",
12918,51,*,"Marin Academy - talking with Mark (eco-club) and coordinating classes for the eco club and the AP ecology class, brainstorming ideas for an approproate class presentation",
12919,51,*,Organizing and filing materials in the office. In the server,
12920,51,*,"2 Challenge days Miller Creek, solving problems with Tim., club meeting, teaching 2 clasess (apx 30 students each time), short debrief meeting with Kel and TGG staff",
12921,51,*,"Scheduling St Marks and Redwood, reading letters from redwood, website, communication with Taz and redwood club presidents,",
12922,51,*,Staff meeting elementary and TGG with Wendi,
12923,51,*,Supporting Hall Middle Schools challenge and helping coordinate the bike field trip,
12924,51,*,"coordinating meeting on scheduling procedures, Scheduling the workshops in St Marks and Redwood, parent surveys, scheduling meetings at HS, rescheduling classes for Miller creek in May (sending new parent letters).",
12925,51,*,TGG staff meeting with Wendi,
12926,51,*,"Coordinating the field trip at Hall MS, planning for the bike field trip meeting, meeting teacher, admin, rec department and  follow up, supprting challenge",
12927,51,*,"Developing the program for Davidson - bike club, writing to potential families, marketing the program",
