activity_id,description,timestamp
12035,"Communication with Principal about Cool The Earth partnership, meeting with PrincipalVP, follow-up to Bike Donation event, and wrote article for Weekly Wraps and Bulletin notices, communicated with Cool The Earth about partnership plans with clubschool, communication with interested parent volunteers","2011-01-20 00:00:00"
12036,"Wrote article for Drake Community regarding success of Bike Donation event communication with VP about meeting for Go Green Challenge","2011-01-20 00:00:00"
12037,"E-mail communication regarding additional bike donations - coordinated where to drop off, met person to receive two bikes.","2011-01-20 00:00:00"
12038,"Sent Assembly files to Toole Design to meet requests from Webinar presentation.","2011-01-21 00:00:00"
12039,"Google Calendar updates, and scheduling of Teens Go Green club meetings","2011-01-21 00:00:00"
12040,"Staff meeting to discuss office storage, partnership with Cool the Earth, Bike Donation plans,","2011-01-24 00:00:00"
12041,"Meeting and communication Holly to discuss  Go Green Challenge poster design, Facebook and Web content, tee shirt order, prizes to be ordered for Go Green Challenge, and club updates","2011-01-24 00:00:00"
12042,"Communcication with staff regarding making trophies, Cool the Earth partnership with Novato schools, inventory at San Quentin, acknowledgement of Mikes Bikes","2011-01-24 00:00:00"
12043,"e-mail communication with Kent teacher to give overview of Teens Go Green program for remainer of year solicite help finding students to make trophies, help with Go Green Challenge, doing an Assembly and partnership with Cool the Earth.","2011-01-24 00:00:00"
12044,"e-mail communication with MVMS parent club leader to recruit students to make trophies and for Go Green Challenge","2011-01-24 00:00:00"
12045,"Communication with Activities Director and Staff about advertizing for additional Teens Go Green club members, club meeting, and follow-up meeting with Cool the Earth - schedule meeting with parent volunteers & school Principal, created agenda for meeting","2011-01-24 00:00:00"
12046,"Communication with public regarding where to drop off donated bikes at San Quentin","2011-01-25 00:00:00"
12047,"morning evfent at Miller Creek","2011-01-12 00:00:00"
12048,"save a gallon club challenge","2011-01-12 00:00:00"
12049,"budget with Aviva","2011-01-12 00:00:00"
12050,"advocacy brainstorming","2011-01-12 00:00:00"
12051,"shirt inquiry","2011-01-13 00:00:00"
12052,"excellent meeting with Kim, A G about teen program","2011-01-13 00:00:00"
12053,"meeting with A and Ann Brown about Davidson bike field trip club","2011-01-13 00:00:00"
12054,"emails from TGG","2011-01-13 00:00:00"
12055,"emails Ann Brown letter, Aviva details","2011-01-14 00:00:00"
12056,"Del Mar Ross follow up","2011-01-14 00:00:00"
12057,"researched middle and hs programs","2011-01-14 00:00:00"
12058,"solicitation letter to GoPro for helmut","2011-01-14 00:00:00"
12059,"White Hill Drake Bike Drive","2011-01-15 00:00:00"
12060,"meeting about Davidson bike club","2011-01-18 00:00:00"
12061,"bike donation wrap up and conversation about Davidson and SRHS","2011-01-18 00:00:00"
12062,"meeting with SRHS for bike ed scheduling","2011-01-19 00:00:00"
12063,"met with Gwen about challenge, budget general update and check in .5 additional time for bike commute on top of 1 hour","2011-01-19 00:00:00"
12064,"meeting with Wendi about bike club and cool the earth","2011-01-19 00:00:00"
12065,"emails about bike club","2011-01-20 00:00:00"
12066,"budget and ordering clarification with Peggy","2011-01-20 00:00:00"
12067,"Calendar training with Peggy","2011-01-20 00:00:00"
12068,"Bike club email to Avivia","2011-01-20 00:00:00"
12069,"quotes for pads","2011-01-20 00:00:00"
12070,"conversastion with Gwen about doonations, clubs, etc","2011-01-20 00:00:00"
12071,"poster design with Jeremy","2011-01-21 00:00:00"
12072,"meeting with Gwen to discuus poster design, challenge details, website content, tshirt order","2011-01-24 00:00:00"
12073,"poster design","2011-01-24 00:00:00"
12074,"emails to Clif and CamelbakJeremy for poster","2011-01-24 00:00:00"
12075,"t shirt order questions to Social Imprint","2011-01-24 00:00:00"
12076,"emails to Aviva, Lou, etc","2011-01-25 00:00:00"
12077,"Hall Mission Sustainable class  emails","2011-01-25 00:00:00"
12078,"email and phone call about trophies and truck","2011-01-25 00:00:00"
12079,"string back pack order","2011-01-25 00:00:00"
12080,"update with Gwen on phone to confirm and talk about poster","2011-01-25 00:00:00"
12081,"talk with Jeremy about poster","2011-01-25 00:00:00"
12082,"Team meeting to discuss Spring Challenge, Teen Advisory, t-shirt, facebook","2011-01-04 00:00:00"
12083,"Spring Challenge poster t-shirt","2011-01-04 00:00:00"
12084,"emails to Jeremy, Ross, Del Mar","2011-01-05 00:00:00"
12085,"follow up meeting with GwenAviva Spring Challenge","2011-01-05 00:00:00"
12086,"t shirt","2011-01-05 00:00:00"
12087,"T shirt design with Jeremy","2011-01-06 00:00:00"
12088,"emails about tshirt and other follow up","2011-01-06 00:00:00"
12089,"meeting with A and G, spring challlenge, t shirt","2011-01-10 00:00:00"
12090,"Meeting with Wendi on t-shirts, programs in Ross and Reed","2011-01-10 00:00:00"
12091,"emails about shirt, camera helmut, Ross school,etc","2011-01-10 00:00:00"
12092,"email about snack costs and spring challenge budget","2011-01-10 00:00:00"
12093,"pencil inquiry email","2011-01-10 00:00:00"
12094,"research for small give aways","2011-01-10 00:00:00"
12095,"email about hall, snacks, budget, bike drive, etc.","2011-01-11 00:00:00"
12096,"transportation projectquick chat with Aviva","2011-01-11 00:00:00"
12097,"Meeting with kids about bike drive, chat with G and Lou about details.","2011-01-11 00:00:00"
12098,"Rancho ES. Traffic Safety TS.  25 students.","2011-01-12 00:00:00"
12099,"Rancho ES. Walk Aroudn the Block WAB.  20 students. Scouting route took 20 min between classes.","2011-01-12 00:00:00"
12100,"Revamping Drive that Bike PowerPoint for Kirk Desmonds 7th grade PE at White Hill.  Noting feedback from 4th grade skits and Chaos Box at Rancho yesterday.","2011-01-13 00:00:00"
12101,"Revamping Drive that Bike PowerPoint for Kirk Desmonds 7th grade PE at White Hill.  Developing Bike Drills bike rodeo for 7th grade considering overlap from 6th grade and CA Standards.","2011-01-14 00:00:00"
12102,"Phone conversations with Frances, Peggy, and Kirk Desmond at White Hill.  Emails with Kel Harris at Miller Creek, Aviva, Frances, and Wendi.","2011-01-14 00:00:00"
12103,"Assesing the recently donated bikes in San Quentin.  Receiving a tour of the facilities available for bicycle storage and repair.","2011-01-19 00:00:00"
12104,"Prepare for White Hill.  Rent Uhaul, load bikes from San Quentin","2011-01-18 00:00:00"
12105,"White Hill MS.  Bike Drills 7th grade.  185 students, Kirk Desmond.","2011-01-18 00:00:00"
12106,"White Hill MS.  Bike Drills 7th grade.  185 students, Kirk Desmond. 1 hour for bikes to SQ and Uhaul returned.","2011-01-21 00:00:00"
12107,"Emails with Frances, Peggy, White Hill PE, Kel at Miller, and Fire Chief Gerald Maresh at San Quentin.","2011-01-23 00:00:00"
12108,"White Hill MS.  Bike Skills 7th grade.  185 students, Burton.","2011-01-24 00:00:00"
12109,"White Hill MS.  Bike Skills 7th grade.  70 students, Strempek & Burton.","2011-01-25 00:00:00"
12110,"Neil Cummins. Walk Around the Block WAB.  44 students.","2011-01-03 00:00:00"
12111,"Developing 2nd grade dances, new Joplin Entertainer.  Changing 4th grade unit with input from Frances extended chaos box, helmets station in Bike Parts.  Setting lengths and positions for activities within lessons.  Designing lesson around Bike Parts.  Researching CA standards as applicable to SR2S grades 3-5.","2011-01-03 00:00:00"
12112,"Creating commute tips for Facebook launch for Aviva.  Compiling and printing notes for","2011-01-05 00:00:00"
12113,"Curriculum Meeting with Wendi and Frances.","2011-01-05 00:00:00"
12114,"Mary Silveira.  Walk Around the Block WAB.  42 students.  1.75 hr classtime, 10 minutes to check the route. 1.5 hr travel round-trip 70 minutes billed.","2011-01-07 00:00:00"
12115,"Curriculum Meeting with Wendi.","2011-01-07 00:00:00"
12116,"program budget review and update","2011-01-12 00:00:00"
12117,"teen program curriculum development","2011-01-13 00:00:00"
12118,"SR2S timesheetspayroll review","2011-01-18 00:00:00"
12119,"Dec invoice coordreview","2011-01-24 00:00:00"
12120,"program budget and timesheet review","2011-01-03 00:00:00"
12121,"DEC invoicetimesheets review","2011-01-03 00:00:00"
12122,"teen program planning","2011-01-05 00:00:00"
12123,"MCF contract review, budget updates, monthly report edits","2011-01-10 00:00:00"
12124,"t-shirt sponsors solicitation coord","2011-01-10 00:00:00"
12125,"poster and team leader materials","2011-01-12 00:00:00"
12126,"daily phone calls, emails, interaction with staff about program","2011-01-12 00:00:00"
12127,"spreadsheet - added TL names and tally of participants, Team Leader contact about challenge","2011-01-12 00:00:00"
12128,"hot chocolate prep, staffed bike donation","2011-01-15 00:00:00"
12129,"TAM monthly invoicing packet","2011-01-18 00:00:00"
12130,"daily emails, phone calls, interaction with staff  about program implementation","2011-01-19 00:00:00"
12131,"Team leader contact about upcoming challenge and regular Walk and Rollt o School Days, poster feedback to Wendi, updated spreadsheet, Filemake comments, Team Leader meeting planning","2011-01-19 00:00:00"
12132,"daily phone calls and emails, interaction with SR2S staff and MCBC about the program","2011-01-24 00:00:00"
12133,"1Collaboration meeting with Teen Program 2 Planning meeting with WendiPeggy for Team Leader meeting","2011-01-24 00:00:00"
12134,"eblast agenda","2011-01-24 00:00:00"
12135,"Holly - poster feedback","2011-01-25 00:00:00"
12136,"Clif Kid, ongoing planninng for TL meeting and TL communictions, start recruiting","2011-01-25 00:00:00"
12137,"Responded to backlog of emails after holiday break, new mac - entourage, phone calls, interaction with staff about program","2011-01-03 00:00:00"
12138,"Photo head shot for Marin IJ, contact with Marin Voice editor, winter carpool story slated to run on Jan 10","2011-01-06 00:00:00"
12139,"Team Leader meeting plannig, Evite, Save the Date eblast to Team Leaders, tally of participating schools, food menu, supplies to San Ramon, meeting with Wend and Peggy","2011-01-04 00:00:00"
12140,"prepared expense report and mileage report","2011-01-03 00:00:00"
12141,"inventory of supplies, sorting and organization","2011-01-03 00:00:00"
12142,"General filing and adminstration","2011-01-11 00:00:00"
12143,"Daily communications with staff about program implementation, Marin Voice article, shelf measurements","2011-01-10 00:00:00"
12144,"Reserved conference room, eblast Save the Date for January 28 meeting, database updates, Jen - San Domenico, additional invites","2011-01-10 00:00:00"
12145,"DreamWeaver training with Bob Trigg,","2011-01-10 00:00:00"
12146,"Poster art bubble letters for San Ramon, coordingate giveways and other supplies for transport to  San Ramon, crafted newsletter submission for Team Leader at San Ramon to start regular Walk and Roll to school day, email communicaitons with Team Leaders","2011-01-10 00:00:00"
12147,"poster content for Go for the Green, reviewrevisions to existing instructions and guidelines","2011-01-11 00:00:00"
12148,"Olive Elementary - Poster Ar tprepped posters, set-up, clean-up","2011-01-12 00:00:00"
12149,"emails, phone conversation with Marin County Dept. of Health re health of Marin County Students. Review of Kidsdata.org. GeneralData Collection for Aviva.","2011-01-13 00:00:00"
12150,"Bike Donation by White Hills Teens Go Green and Drakes Green Routes Club. Set-up, supervises teens, load bicyles, break down canopy, put all equipment away.","2011-01-15 00:00:00"
12151,"Drove my pick-up from office with 12 bicycles collected at bike donation did not fit in Mikes Bikes truck to San Quentin Prison. Drove with Frances to Mikes Bikes to return truck.","2011-01-16 00:00:00"
12152,"Bikeskills at White Hill Middle School. Assisted James and Shannon.","2011-01-20 00:00:00"
12153,"Phone discussion with Gwen about Middle school trophy project.","2011-01-19 00:00:00"
12154,"filing and paperwork","2011-01-25 00:00:00"
12155,"Internet research for Avivas presentations re Other teen programs, water pollution caused by transporation","2011-01-10 00:00:00"
12156,"San Ramon Elementary in Novato for Poster Art Session,","2011-01-10 00:00:00"
